passage,true_label,predicted_label
0 2. 0 0 1 http://treatment.plazi.org/id/FFD25908FFC8FFE6FFAAAC5FFFACFFBB Chalcoscirtus lii sp. nov.,0,0
"Ecosystems and their component biota globally face multiple threats today and, therefore, it is essential to broaden the spectrum of ethical consideration beyond the historical focus on vertebrates (Rozzi, 2019).",0,0
"Weevils of theTribe Sipalini (Coleoptera, Curculionidae, Rhynchophorinae) Part2.",0,0
2017.,0,0
"Les lémuriens de la région de Bemaraha: Forêts de Tsimembo, de l’Antsingy et de la région de Tsiandro.",0,0
"Wakeham-Dawson A, Morris S, Tubbs P. 2002.",0,0
BRIEF REPORT,0,0
Hands and feet show only sparse but whitish‐ gray hair.,0,0
"The experiment was conducted in an air‐ conditioned room in late July, 2018.",0,0
"In both groups members of all age-sex classes foraged for insects, and it was common for several individuals to forage simultaneously, often in the same tree.",0,0
The absolute concentration of each SCFA in the feces solution (CS) was then calculated by substituting the relative intensity of the target/ISTD into the standard curve equation.,0,0
本新种以模式标本采集者的姓氏命名。,0,0
"For instance, we found many predicted repeats, covering a considerable portion (13.90% or 31,832,508 bp) of the total genomic length (229,081,942 bp) of all unigenes.",0,0
"Decheniana, 5, 1–143.",0,0
"Both M. lehilahytsara and M. mittermeieri were significantly smaller than M. sp. #3 and M. macarthurii , which was mainly reflected in the parameters body mass and length, tail length, lower leg, hindfoot, and third toe length (Figure 3 and Figure S1; Table 3).",0,0
"Journal of Theoretical Biology, 267 (3), 396–404.",0,0
"For both PCA and LDA, we used all measurements except third toe length, as this measurement was not available for M. simmonsi .",0,0
"Female capuchins in all reproductive states require invertebrate consumption to meet their energy and protein intake needs during the early wet season, and lactating females would not meet their minimum energy requirements without invertebrate contributions during most (7 of 12) months.",0,0
"McKenna, D. D., Sequeira, A. S., Marvaldi, A. E., & Farrell, B. D. (2009).",0,0
"PLoS One, 8 (10), e 78379.",0,0
"We identified 5 ant species in 64 dissected amphisbaenians of Minaçu, of which, only 6 presented ants in their stomachs.",0,0
"Other than Lepidoptera , no other invertebrate category comprised greater than 36% of the total energy consumed for any month during this study.",0,0
"This is a likely result of patterns of missing data in the alignment, with only 28S sequences available for Scyphophorus and only 18S for Trigonotarsus .",0,0
"We studied the habitat preferences and the life history of P. steinenii in Lake Kitiesh, Fildes Peninsula, King George Island (62 ǫ S, Maritime Antarctica; Figure 1D) over the austral summer seasons from 2014 to 2019, during short (several weeks) field expeditions organized by the Chilean Antarctic Institute (INACH); longer duration, including year-round, field sampling is not possible at this location due to logistic limitations, as is commonly the case in Antarctic field research.",0,0
"Briefly, a female pregnant pangolin sample weighing 2.73kg was provided by the DWNP.",0,0
M E T H O D S A N D R E S U L T S,0,0
4.4 | Conclusion and implications for conservation,0,0
"sp. #3/ M. lehilahytsara and M. macarthurii / M. mittermeieri ), warmer lowland rainforests were associated with a less seasonal reproductive schedule for M. mittermeieri and M. lehilahytsara compared with populations occurring in montane forests.",0,0
4 | MOVING FORWARD,0,0
"In: Delson E, ed.",0,0
2010; 143: 94-121.,0,0
Taxon sampling is a mixture of trusted GenBank sequences (Appendix S2) and newly generated sequence data now available in GenBank (Appendix S3).,0,0
"Zootaxa, 2216, 57–63.",0,0
"Kim, S., de Medeiros, B. A. S., Byun, B. K., Lee, S., Kang, J. H., Lee, B., & Farrell, B. D. (2018).",0,0
"Climatic conditions have already been suggested as major determinants of reproductive schedules for small‐ bodied mouse lemurs (Evasoa et al., 2018) with higher mean ambient temperatures and smaller temperature fluctuations allowing a less seasonal reproduction compared with the harsh conditions of the montane rainforests (Evasoa et al., 2018; Randrianambinina et al., 2003).",0,0
"Maddison, W. P., & Maddison, D. R. (2019).",0,0
"A new genus and spe- cies of dryophthorid weevils (Coleoptera, Dryophthoridae: Stromboscerinae) from the Rovno amber.",0,0
"It is already known that freshwater ecosystems in the maritime Antarctic may be strongly affected by climate change (Quayle et al., 2003).",0,0
"One of the many species’ traits that has been used to link climate change to phenological shifts is the thermal requirement for development, which can be measured using GDD (Cayton et al., 2015).",0,0
"[23] Wolpoff MH, Xinzhi W, Thorne AG. Modern Homo sapiens origins: a general theory of hominid evolution involving the fossil evidence from East Asia.",0,0
"Within Stromboscerini, Nephius and Stromboscerus , both bearing ocular lobes on the anterior margin of the prothorax, were considered by Grebennikov (2018a) and Morimoto (1985) to be “aberrant” stromboscerines and possibly unrelated to the remain- der of the members of the tribe.",0,0
"Mutschler T, Thalmann U. 1990.",0,0
"The Earthworms used for the experiment were caught in the local field (6–15 cm in length, 0.5–2.5 g in weight), while the centipedes ( Scoropendra subspinipes mutilans) were bought from the market (8–12 cm in length, 1–2 g in weight) because it was difficult to catch enough centipedes in the wild.",0,0
https://doi.org/10.14411/eje.2018.044,0,0
"Despite the record of Amphisbaena alba as a facultative inquiline in nests of Atta cephalotes (Riley et al., 1986) , we found no Atta ants in the stomach contents examined in any of examined reptiles, including A. alba .",0,0
"Other than the May – July period, energy from fruit consumption alone was sufficient to meet the daily minimum requirements of cycling capuchins, whereas lactating females had to supplement fruit energy intake with invertebrate consumption to reach their daily minimums in most (7 of 12) months.",0,0
and off at 6 p. m. Lizards were kept in separate plastic containers (length 41 cm � width 29 cm � height 23 cm) during the experiment.,0,0
ISSUES,0,0
"Journal of the American Medical Association, 318, 2433–2437.",0,0
Funding was provided by the Natural Science and Engineering Research Council of Canada NSERC RGPIN- 2017-04702 and RGPIN-2019-04113 to MR and PR and the Chinese Academy of Sciences XDB26000000 to XW.,0,0
"Genus Chalcoscirtus Bertkau, 1880",0,0
Homo heidelbergensis.,0,0
"capuchin, invertebrate foraging, nutrition, Santa Rosa, seasonality",0,0
"In this study, we investigated the dietary habits of endangered Chinese crocodile lizards and found that, compared to adult lizards, juvenile lizards consumed more centipedes, a trend validated through controlled feeding experiments.",0,0
Further study using designed food with precise nutrient content and feces transplantation experiments could further address these issues.,0,0
"It includes enormous palm weevils, tiny rice weevils and many other species that attack tropical and temperate crops, from palms, pineapple, bamboo, and banana to sugarcane, corn, wheat and rice.",0,0
"All samples had sufficient yields of RNAs with very good RNA integrity number (RIN) values (> 9.00), indicating the high integrity of RNA samples for sequencing (Supplementary Figure 1).",0,0
"We found a total of 19,165 (21.4%) M. javanica unigenes were associated with 138 unique KEGG pathways, with a total of 133 representing metabolic pathways, 3 environmental information processing pathways (signal transduction), 1 pathway in genetic information passing, and 1 pathway in organismal systems (immune systems) (Supplementary Table 4).",0,0
We performed a principal component analysis (PCA) and linear discriminant analysis (LDA) as well as analysis of variance (ANOVA) with Tukey post hoc tests for pairwise comparisons for all 13 morphometric variables.,0,0
"Ushkaryov, Y. A., A. Rohou, and S. Sugita.",0,0
"Even under intense habitat fragmentation, then, a significant increase in insectivory may be not be a viable foraging strategy for bearded sakis.",0,0
"As anticipated, functional annotation of M. javanica unigenes revealed high homology with known genes responsible for various biological roles.",0,0
Juveniles weighing 20 – 24 g were captured in the population in mid‐ December (Figure 6).,0,0
"28 Lizards were hand‐ captured and labeled, and their positions were marked.",0,0
"An attempt to reconstruct the natural and cultural history of the granary weevil, Sitophilus granarius (Coleoptera: Curculionidae).",0,0
"Hongxin Xie, Jing Yang, and Guoshuai Tang these authors contributed equally.",0,0
"Morimoto, K. (1985).",0,0
"[9] With services, and to a certain extent scientific infrastructure, researchers can outsource expertise with an assurance of high quality results (Figure 1).",0,0
"23 In wild animals, the gut microbiome is also closely related to body mass regulation.",0,0
"Avahi cleesei clearly falls into the category of Endangered (EN) as established by the IUCN Red List [IUCN, 2001], according to the following criteria (B1ac(i, ii, iii, v)): the extent of occurrence is estimated to be less than 5,000 km 2 (B 1), the species is known in just one location (B 1a), and the known population is declining (B 1c) in the extent of occurrence (i); area of occupancy (ii); area, extent, and/or quality of habitat (iii); and number of mature individuals (v).",0,0
1002/bod2.12006.,0,0
"2 Department of Biology, Federal UniƲersity of Sergipe, São CristóƲão, Brazil",0,0
"Ecology and morphology of mouse lemurs (Microcebus spp.) in a hotspot of microendemism in northeastern Madagascar, with the description of a new species",0,0
